"STATION","NAME","DATE","AWND","DAWM","FMTM","MDWM","PGTM","WDF2","WDF5","WDMV","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-03","10.74",," 1128",," 1040","  190","  180",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-04","5.59",," 2356",," 2356","  310","  310",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-05","9.40",," 1814",," 1000","  190","  250",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-06","5.37",," 1015",," 1015","  310","  310",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-07","5.59",," 1923",," 1917","   80","   80",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-08","4.92",," 2317",," 2339","  200","  210",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-09","13.42",," 2112",," 2150","  300","  320",,"29.1","34.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-10","1.12",," 0112",," 0025","  320","  320",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-11","5.14",," 1318",," 1317","  120","  130",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-12","7.38",," 1558",," 1555","  210","  200",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-13","3.58",," 1110",," 1110","  190","  190",,"10.1","12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-14","7.61",," 1857",," 1715","   20","   20",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-15","5.59",," 0522",," 0609","   40","   50",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-16","12.30",," 2321",," 2321","  310","  320",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-17","12.53",," 0133",," 0133","  320","  320",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-18","11.18",," 2243",," 2242","  200","  210",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-19","13.20",," 1348",," 0942","  240","  240",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-20","10.51",," 1637",," 1634","  300","  290",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-21","8.05",," 0112",," 0058","  330","  330",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-22","9.40",," 2035",," 1745","  270","  240",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-23","8.50",," 2310",," 2220","  110","  130",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-24","11.86",," 2349",," 2347","  190","  180",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-25","22.59",," 0756",," 0755","  250","  250",,"36.9","51.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-26","8.50",," 0104",," 0003","  280","  280",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-27","10.29",," 1343",," 2308","  310","  320",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-28","9.62",," 1943",," 2038","  230","  240",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-01","10.51",," 1244",," 1239","  270","  240",,"19.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-02","9.62",," 1316",," 1316","  260","  260",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-03","1.79",," 1351",," 1350","  120","  130",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-04","10.96",," 0611",," 0535","   10","   10",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-05","15.66",," 1335",," 1506","  320","  310",,"25.9","33.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-06","10.74",," 0046",," 0037","  340","  340",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-07","10.29",," 1715",," 1918","  260","  300",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-08","11.41",," 1356",," 1459","  300","  320",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-09","6.71",," 0923",," 0922","  310","  310",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-10","10.29",," 1543",," 1539","  190","  200",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-11","8.28",," 0308",," 0328","  340","  350",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-12","11.41",," 2305",," 1904","  250","  280",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-13","13.65",," 1635",," 1634","  300","  300",,"25.1","32.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-14","7.38",," 0026",," 0025","  290","  300",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-15","13.20",," 1730",," 1730","   30","   20",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-16","15.43",," 1545",," 1524","   20","   10",,"23.0","32.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-17","7.16",," 0932",," 0936","   10","   10",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-18","2.46",," 1717",," 1554","   60","   70",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-19","3.58",," 1104",," 1103","  110","  110",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-20","4.70",," 1155",," 1328","   20","   30",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-21","6.49",," 1550",," 1541","   30","   30",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-22","4.47",," 1442",," 1326","  300","  310",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-23","10.96",," 2358",," 2357","  320","  320",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-24","14.09",," 2358",," 2357","  320","  320",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-25","12.97",," 1418",," 1525","  320","  320",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-26","8.05",," 1039",," 1037","  320","  320",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-27","6.04",," 1631",," 1630","  120","  120",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-28","8.50",," 1657",," 1655","  240","  240",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-29","5.59",," 1525",," 1524","   80","   70",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-30","6.04",," 1616",," 1200","   40","   60",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-03-31","7.61",," 1938",," 1938","  310","  310",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-01","10.29",," 0952",," 1235","  290","  300",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-02","6.04",," 1410",," 2042","  100","   20",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-03","12.97",," 1430",," 1247","   30","   60",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-04","6.49",," 1528",," 1305","   50","   60",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-05","5.59",," 1702",," 1702","  320","  320",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-06","6.93",," 1236",," 1235","   70","   70",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-07","17.45",," 1500",," 1547","  240","  240",,"36.0","47.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-08","9.84",," 0014",," 0014","  270","  270",,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-09","10.74",," 0122",," 0057","   50","   40",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-10","8.72",," 1311",," 1226","   60","   50",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-11","12.08",," 1424",," 1423","  200","  200",,"30.0","36.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-12","21.25",," 1231",," 0301","  250","  190",,"33.1","47.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-13","6.93",," 0721",," 0710","  320","  340",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-14","5.82",," 1155",," 1247","  320","  340",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-15","9.84",," 0234",," 0234","  150","  150",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-16","13.42",," 1043",," 1022","  280","  290",,"25.9","32.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-17","11.18",," 1415",," 1415","   40","   40",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-18","4.92",," 1030",," 1411","  320","  270",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-19","10.51",," 2356",," 2356","  210","  210",,"25.9","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-20","13.42",," 2356",," 2157","  210","  210",,"25.9","32.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-21","16.33",," 1435",," 1434","  240","  240",,"31.1","42.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-22","7.61",," 2309",," 2332","  190","  180",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-23","12.08",," 1055",," 1055","  200","  200",,"28.0","40.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-24","10.07",," 0557",," 0455","  310","  310",,"19.9","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-25","6.26",," 1522",," 1258","  210","  230",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-26","13.20",," 1206",," 1418","  200","  210",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-27","9.40",," 1632",," 1456","   20","   20",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-28","4.92",," 1601",," 1559","   80","   60",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-29","9.40",," 0833",," 1429","  180","  160",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-04-30","9.40",," 1620",," 1619","  180","  180",,"34.9","49.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-01","14.32",," 1304",," 1155","  230","  190",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-02","12.97",," 1554",," 1553","  200","  200",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-03","10.74",," 1256",," 1243","  250","  250",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-04","8.28",," 1518",," 1732","   40","   10",,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-05","9.40",," 2236",," 2306","  120","  120",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-06","5.82",," 1907",," 1907","  200","  190",,"28.0","36.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-07","8.50",," 1354",," 1207","  270","  260",,"17.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-08","10.07",," 1658",," 1657","  270","  280",,"33.1","38.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-09","9.17",," 1210",," 1201","  200","  200",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-10","10.96",," 1552",," 1551","  210","  210",,"28.0","34.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-11","8.72",," 0826",," 1720","   40","   20",,"19.9","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-12","7.16",," 1357",," 1418","   50","   30",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-13","2.91",," 1504",," 1505","   40","   40",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-14","7.16",," 1408",," 1407","   20","   20",,"30.0","45.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-15","10.29",," 1423",," 1406","  230","  240",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-16","5.82",," 1634",," 0246","   60","  230",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-17","4.47",," 1616",," 1639","  240","  200",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-18","10.96",," 1346",," 0315","   20","   10",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-19","5.37",," 1715",," 1415","   20","   30",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-20","6.26",," 1324",," 1322","  130","  130",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-21","11.41",," 1516",," 1608","  270","  270",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-22","11.86",," 1254",," 1253","  220","  200",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-23","8.28",," 1326",," 1325","  280","  280",,"23.9","36.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-24","3.80",," 1450",," 1448","  150","  150",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-25","4.03",," 1322",," 1322","  200","  200",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-26","9.17",," 2301",," 2043","  330","  360",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-27","6.93",," 0021",," 0020","  320","  320",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-28","3.80",," 1517",," 1516","  190","  190",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-29","7.61",," 1429",," 1432","   30","   30",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-30","5.37",," 1054",," 1036","   50","   60",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-05-31","6.49",," 2228",," 2033","   70","   90",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-01","9.40",," 2140",," 2140","  260","  250",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-02","10.29",," 0921",," 0921","  310","  310",,"21.9","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-03","5.59",," 0524",," 0558","  320","  330",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-04","7.16",," 1301",," 1203","   50","   30",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-05","6.93",," 1329",," 1328","   50","   60",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-06","5.82",," 1549",," 1603","   50","   50",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-07","2.46",," 1619",," 1519","   30","   60",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-08","2.91",," 1344",," 1443","   50","   80",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-09","5.59",," 1501",," 1458","  280","  270",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-10","10.51",," 1407",," 1311","  220","  220",,"23.0","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-11","6.49",," 2246",," 2246","  350","  350",,"36.9","44.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-12","7.16",," 0450",," 0450","  330","  340",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-13","9.62",," 1711",," 1741","  180","  170",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-14","11.41",," 2004",," 1958","  250","  250",,"30.0","40.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-15","6.93",," 1722",," 1712","  280","  300",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-16","7.38",," 1621",," 1522","  300","  270",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-17","9.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-18","13.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-20","4.70",," 1736",," 1345","  120","   80",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-21","3.80",," 1558",," 1425","   70","   50",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-22","5.59",," 1241",," 0437","   50","   30",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-23","2.91",," 1355",," 1259","   60","   40",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-24","4.25",," 1500",," 1219","  170","  150",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-25","4.92",," 1356",," 1136","  160","  190",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-26","4.70",," 1711",," 1711","  130","  120",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-28","4.47",," 1301",," 1250","  110","  100",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-29","4.92",," 1557",," 1328","  270","  200",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-06-30","7.38",," 1555",," 1556","  260","  260",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-07-01","10.07",," 0630",," 0638","   20","   10",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-07-02","5.59",," 2351",," 2341","  190","  200",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-07-03","8.72",," 1414",," 1404","  270","  250",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-07-04","9.17",," 1438",," 1437","  310","  310",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,,
