"STATION","NAME","DATE","AWND","FMTM","PGTM","WDF2","WDF5","WSF2","WSF5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-14","8.05",,,"  290","  290","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-15","11.18",,,"  320","  280","33.1","44.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-16","11.18",,,"  320","  280","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-17","9.17",,,"  310","  310","21.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-18","5.82",,,"  310","  310","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-19","18.79",,,"  210","  210","28.0","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-20","10.07",,,"  210","  230","19.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-21","10.74",,,"  230","  210","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-22","7.16",,,"   30","   60","13.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-23","11.63",,,"  130","  120","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-24","14.32",,,"  270","  270","25.9","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-25","4.03",,,"  330","  330","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-26","5.82",,,"  110","   70","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-27","13.42",,,"  110","  110","25.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-28","14.99",,,"  280","  270","31.1","42.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-29","15.43",,,"  270","  250","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-30","6.71",,,"  180","  180","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-31","11.41",,,"  270","  270","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-01","10.29",,,"  250","  250","19.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-02","10.51",,,"  210","  220","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-03","6.26",,,"  180","  170","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-04","8.28",,,"  200","  200","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-05","16.11",,,"  200","  190","31.1","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-06","14.76",,,"  270","  260","30.0","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-07","9.62",,,"  290","  270","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-08","4.25",,,"  210","  210","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-09","2.24",,,"   90","   50","10.1","13.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-10","3.80",,,"  230","  240","10.1","12.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-11","14.32",,,"  170","  150","36.0","46.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-12","23.49",,,"  250","  240","36.0","50.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-13","15.21",,,"  290","  280","31.1","42.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-14","8.50",,,"  200","  210","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-15","10.29",,,"  220","  230","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-16","12.08",,,"  180","  180","23.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-17","17.67",,,"  170","  170","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-18","20.80",,,"  190","  200","38.0","49.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-19","18.79",,,"  250","  240","33.1","46.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-20","8.50",,,"  280","   60","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-21","12.08",,,"  340","  330","29.1","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-22","8.95",,,"  180","  180","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-23","9.17",,,"  250","  240","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-24","6.71",,,"  140","  140","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-25","14.99",,,"  190","  190","25.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-26","15.66",,,"  210","  210","23.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-27","15.66",,,"   20","   30","25.1","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-28","10.07",,,"   20","   40","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-29","7.61",,,"   50","   70","14.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-30","10.74",,,"  120","  120","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-01","10.51",,,"  240","  230","21.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-02","8.50",,,"  310","  310","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-03","10.74",,,"  260","  240","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-04","8.50",,,"  230","  230","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-05","7.83",,,"  170","  200","13.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-06","5.14",,,"  140","  140","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-07","6.93",,,"  180","  180","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-08","10.96",,,"  190","  200","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-09","8.28",,,"  250","  240","16.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-10","17.00",,,"  250","  250","35.1","44.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-11","7.61",,,"  250","  250","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-12","3.36",,,"   70","   60","10.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-13","13.65",,,"  190","  160","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-14","15.88",,,"  220","  210","35.1","48.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-15","9.84",,,"  150","  150","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-16","16.33",,,"  260","  250","25.9","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-17","14.32",,,"  260","  280","23.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-18","13.20",,,"  290","  290","29.1","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-19","11.41",,,"  280","  280","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-20","16.33",,,"  200","  200","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-21","11.63",,,"  210","  190","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-22","8.95",,,"  150","  150","21.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-23","17.22",,,"  250","  250","38.9","53.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-24","11.63",,,"  260","  260","31.1","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-25","8.05",,,"   50","   40","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-26","10.07",,,"  100","   30","23.0","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-27","17.22",,,"   20","   20","25.1","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-28","19.01",,,"   60","   70","31.1","42.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-29","11.41",,,"  230","  240","21.0","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-30","8.72",,,"  260","  270","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-31","13.42",,,"  260","  290","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-01","14.32",,,"  260","  250","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-02","12.08",,,"  260","  230","23.0","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-03","11.63",,,"  340","  340","21.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-04","10.07",,,"  340","  350","19.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-05","10.07",,,"  210","  200","21.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-06","8.72",,,"  200","  200","16.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-07","7.38",,,"  140","  120","13.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-08","6.49",,,"  130","  120","10.1","12.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-09","9.84",,,"  330","  330","25.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-10","17.67",,,"  330","  330","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-11","9.62",,,"  250","  240","25.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-12","16.33",,,"  310","  280","25.9","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-13","9.40",,,"  220","  200","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-14","10.51",,,"  190","  200","21.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-15","13.42",,,"  340","  210","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-16","13.87",,,"  290","  290","25.1","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-17","16.11",,,"  300","  300","23.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-18","14.09",,,"  300","  290","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-19","5.82",,,"  300","  300","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-20","3.58",,,"  250","  260","8.9","11.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-21","3.13",,,"   70","   40","8.1","12.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-22","10.51",,,"   50","   40","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-23","6.26",,,"  340","  320","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-24","8.50",,,"  210","  200","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-25","10.29",,,"  250","  250","25.1","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-26","16.55",,,"  270","  260","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-27","13.20",,,"  210","  220","29.1","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-28","15.21",,,"  340","  340","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-29","10.51",,,"  190","  200","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-30","8.50",,,"  190","  190","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-31","8.50",,,"  290","  280","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-01","4.92",,,"  280","   50","10.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-02","11.41",,,"  100","  100","33.1","40.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-03","13.42",,,"  280","  240","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-04","9.40",,,"  280","  290","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-05","6.71",,,"  330","  320","17.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-06","8.50",,,"  250","  260","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-07","12.97",,,"  250","  250","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-08","11.18",,,"  320","  280","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-09","14.54",,,"  320","  330","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-10","11.41",,,"  320","  320","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-11","7.16",,,"  340","  340","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-12","17.00",,,"  320","  320","30.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-13","8.95",,,"  330","  340","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-14","11.86",,,"  130","  110","21.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-15","6.71",,,"  260","  240","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-16","4.70",,,"  300","  360","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-17","6.49",,,"   50","  360","13.0","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-18","15.21",,,"  170","  170","25.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-19","26.62",,,"  250","  250","45.0","62.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-20","12.08",,,"  270","  240","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-21","9.17",,,"   40","   30","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-22","3.80",,,"   70","  110","13.0","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-23","6.71",,,"   40","   40","17.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-24","22.82",,,"   20","   30","32.0","44.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-25","16.55",,,"  330","  330","28.0","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-26","9.40",,,"  260","  240","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-27","14.99",,,"  250","  240","23.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-28","19.91",,,"  320","  220","31.1","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-29","14.99",,,"  310","  250","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-01","17.00",,,"  330","   30","25.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-02","6.71",,,"  240","  290","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-03","8.72",,,"   20","   30","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-04","7.16",,,"  160","  160","18.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-05","7.83",,,"  340","   10","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-06","14.32",,,"  190","  190","25.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-07","13.42",,,"  200","  200","23.0","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-08","16.78",,,"  220","  220","25.9","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-09","10.07",,,"  200","  200","21.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-10","7.16",,,"   10","   50","13.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-11","5.37",,,"   80","   80","12.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-12","4.70",,,"   80","   50","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-13","9.17",,,"   70","   70","19.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-14","4.92",,,"  330","  330","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-15","12.53",,,"  110","  130","28.0","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-16","23.26",,,"  260","  250","40.9","53.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-17","15.43",,,"  270","  280","30.0","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-18","9.17",,,"  290","   60","16.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-19","8.72",,,"   60","   30","17.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-20","8.05",,,"   40","   40","18.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-21","7.16",,,"  240","  270","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-22","11.63",,,"  210","  210","23.0","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-23","14.54",,,"   40","   50","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-24","14.99",,,"  350","  360","23.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-25","6.71",,,"   90","   90","13.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-26","7.83",,,"  100","   60","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-27","9.62",,,"  320","  320","21.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-28","10.29",,,"  300","  300","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-29","6.71",,,"  130","  130","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-30","16.11",,,"  190","  200","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-31","17.22",,,"  200","  200","36.0","44.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-01","9.17",,,"  290","  280","25.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-02","17.90",,,"  330","  290","42.9","53.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-03","17.00",,,"  240","  250","35.1","46.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-04","13.42",,,"   10","   10","23.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-05","10.51",,,"  140","  150","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-06","10.51",,,"  330","  320","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-07","14.32",,,"  330","  340","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-08","14.09",,,"  300","  300","32.0","40.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-09","12.30",,,"  340","  360","21.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-10","14.99",,,"  200","  200","25.1","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-11","12.30",,,"  290","  310","23.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-12","8.05",,,"  100","   90","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-13","7.16",,,"  100","  100","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-14","8.05",,,"  100","  120","16.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-15","7.83",,,"   70","   60","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-16","6.71",,,"   70","   60","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-17","5.37",,,"  100","  100","18.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-18","4.92",,,"   40","   70","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-19","11.41",,,"   40","   40","21.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-20","9.62",,,"  190","  180","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-21","7.16",,,"  240","  250","30.0","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-22","11.86",,,"   10","   10","25.1","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-23","7.38",,,"  100","   70","13.0","21.0"
